year,practice_code,lad23cd,patients,share
2014,A85609,E08000024,88,0.0519787
2014,A85609,E08000037,1405.5,0.830183
2014,A85611,E08000023,138,0.0257848
2014,A85611,E08000024,1,0.000186846
2014,A85611,E08000037,5213,0.974028
2014,A85614,E06000047,13,0.00329615
2014,A85614,E06000057,1,0.00025355
2014,A85614,E08000021,27,0.00684584
2014,A85614,E08000022,2,0.000507099
2014,A85614,E08000023,9,0.00228195
2014,A85614,E08000024,38,0.00963489
2014,A85614,E08000037,3854,0.977181
2014,A85616,E06000047,13,0.00530829
2014,A85616,E06000057,7,0.00285831
2014,A85616,E08000021,7,0.00285831
2014,A85616,E08000024,1,0.00040833
2014,A85616,E08000037,2421,0.988567
2014,A85617,E06000047,206,0.0645363
2014,A85617,E06000057,1,0.000313283
2014,A85617,E08000021,1,0.000313283
2014,A85617,E08000024,1,0.000313283
2014,A85617,E08000037,2983,0.934524
2014,A85620,E06000057,1,0.000279877
2014,A85620,E08000023,1,0.000279877
2014,A85620,E08000037,3571,0.99944
2014,A86003,E06000057,1,3.32613e-05
2014,A86003,E08000021,29925,0.995343
2014,A86003,E08000022,136,0.00452353
2014,A86003,E08000037,3,9.97838e-05
2014,A86004,E06000057,2,0.000130993
2014,A86004,E08000021,15258,0.999345
2014,A86004,E08000022,6,0.000392979
2014,A86004,E08000037,2,0.000130993
2014,A86005,E08000021,1403,0.247051
2014,A86005,E08000022,4276,0.752949
2014,A86006,E08000021,4226,0.840995
2014,A86006,E08000022,799,0.159005
2014,A86007,E08000021,2993,0.997667
2014,A86007,E08000022,7,0.00233333
2014,A86008,E06000057,3,0.000254496
2014,A86008,E08000021,11765,0.998049
2014,A86008,E08000022,19,0.00161181
2014,A86008,E08000024,1,8.4832e-05
2014,A86009,E08000021,5643,0.926905
2014,A86009,E08000022,441,0.0724376
2014,A86009,E08000024,1,0.000164258
2014,A86009,E08000037,3,0.000492773
2014,A86010,E06000057,1,0.00010533
2014,A86010,E08000021,9054,0.953655
2014,A86010,E08000022,439,0.0462397
2014,A86011,E06000057,1,8.83861e-05
2014,A86011,E08000021,10881,0.961729
2014,A86011,E08000022,432,0.0381828
2014,A86012,E08000021,9293,0.999785
2014,A86012,E08000022,2,0.000215169
2014,A86013,E08000021,7067,0.99901
2014,A86013,E08000022,2,0.000282725
2014,A86013,E08000037,5,0.000706814
2014,A86015,E08000021,8711,0.994747
2014,A86015,E08000022,42,0.00479616
2014,A86015,E08000037,4,0.000456777
2014,A86016,E06000057,1,0.000116836
2014,A86016,E08000021,3858,0.450754
2014,A86016,E08000022,4700,0.54913
2014,A86017,E06000057,1,0.000102912
2014,A86017,E08000021,9715,0.999794
2014,A86017,E08000037,1,0.000102912
2014,A86018,E08000021,12545,0.993742
2014,A86018,E08000022,79,0.00625792
2014,A86020,E08000021,4942,0.977839
2014,A86020,E08000022,112,0.0221607
2014,A86021,E06000057,48,0.00530504
2014,A86021,E08000021,8995,0.994142
2014,A86021,E08000022,1,0.000110522
2014,A86021,E08000037,4,0.000442087
2014,A86022,E06000057,229,0.0291274
2014,A86022,E08000021,7633,0.970873
2014,A86023,E06000001,1,0.000116741
2014,A86023,E08000021,7879,0.919799
2014,A86023,E08000022,685,0.0799673
2014,A86023,E08000037,1,0.000116741
2014,A86024,E08000021,6883,0.995228
2014,A86024,E08000022,33,0.00477154
2014,A86025,E06000057,2,0.000162153
2014,A86025,E08000021,12330,0.999676
2014,A86025,E08000022,2,0.000162153
2014,A86026,E06000047,1,0.0001514
2014,A86026,E06000057,606,0.0917487
2014,A86026,E08000021,5995,0.907646
2014,A86026,E08000022,2,0.000302801
2014,A86026,E08000037,1,0.0001514
2014,A86027,E06000057,1,7.6476e-05
2014,A86027,E08000021,13023,0.995947
2014,A86027,E08000022,47,0.00359437
2014,A86027,E08000037,5,0.00038238
2014,A86028,E06000057,56,0.0149095
2014,A86028,E08000021,3404,0.906283
2014,A86028,E08000022,296,0.0788072
2014,A86029,E08000021,10941,0.929093
2014,A86029,E08000022,835,0.0709069
2014,A86030,E06000057,9,0.000880626
2014,A86030,E08000021,10186,0.996673
2014,A86030,E08000022,21,0.00205479
2014,A86030,E08000037,4,0.000391389
2014,A86031,E08000021,8051,0.999876
2014,A86031,E08000022,1,0.000124193
2014,A86033,E08000021,4241,0.979898
2014,A86033,E08000022,86,0.0198706
2014,A86033,E08000037,1,0.000231054
2014,A86035,E06000057,26,0.010058
2014,A86035,E08000021,2365,0.914894
2014,A86035,E08000022,182,0.0704062
2014,A86035,E08000023,1,0.000386847
2014,A86035,E08000037,11,0.00425532
2014,A86036,E08000021,8443,0.995402
2014,A86036,E08000022,39,0.00459797
2014,A86037,E08000021,6813,0.998974
2014,A86037,E08000022,6,0.000879765
2014,A86037,E08000037,1,0.000146628
2014,A86038,E06000057,95,0.0176909
2014,A86038,E08000021,5231,0.974115
2014,A86038,E08000022,7,0.00130354
2014,A86038,E08000037,37,0.00689013
2014,A86040,E08000021,5900,0.980066
2014,A86040,E08000022,120,0.0199336
2014,A86041,E08000021,2283,0.462614
2014,A86041,E08000022,2652,0.537386
2014,A86601,E08000021,8184,0.999878
2014,A86601,E08000037,1,0.000122175
2014,A87002,E08000021,1,0.000139063
2014,A87002,E08000022,7189,0.999722
2014,A87002,E08000037,1,0.000139063
2014,A87003,E08000021,1720,0.143441
2014,A87003,E08000022,10271,0.856559
2014,A87004,E06000057,2,0.000118617
2014,A87004,E08000021,3,0.000177925
2014,A87004,E08000022,16856,0.999703
2014,A87005,E06000057,1,8.08931e-05
2014,A87005,E08000021,1,8.08931e-05
2014,A87005,E08000022,12360,0.999838
2014,A87006,E06000047,15,0.00252738
2014,A87006,E06000057,73,0.0122999
2014,A87006,E08000021,8,0.00134794
2014,A87006,E08000022,5830,0.982308
2014,A87006,E08000023,3,0.000505476
2014,A87006,E08000024,2,0.000336984
2014,A87006,E08000037,4,0.000673968
2014,A87007,E06000057,3,0.000270563
2014,A87007,E08000021,48,0.004329
2014,A87007,E08000022,11034,0.99513
2014,A87007,E08000037,3,0.000270563
2014,A87008,E06000057,62,0.00833445
2014,A87008,E08000022,7377,0.991666
2014,A87009,E06000057,7,0.000484262
2014,A87009,E08000021,2,0.00013836
2014,A87009,E08000022,14446,0.999377
2014,A87011,E06000057,597,0.090086
2014,A87011,E08000021,3,0.000452694
2014,A87011,E08000022,6027,0.909461
2014,A87012,E06000057,185,0.0261152
2014,A87012,E08000021,591,0.0834274
2014,A87012,E08000022,6308,0.890457
2014,A87013,E06000057,1,9.83574e-05
2014,A87013,E08000021,81,0.00796695
2014,A87013,E08000022,10084,0.991836
2014,A87013,E08000037,1,9.83574e-05
2014,A87014,E06000057,340,0.0775901
2014,A87014,E08000021,26,0.00593336
2014,A87014,E08000022,4016,0.916476
2014,A87015,E06000057,1,0.000165975
2014,A87015,E08000022,6024,0.999834
2014,A87016,E08000021,444,0.0460342
2014,A87016,E08000022,9201,0.953966
2014,A87017,E06000057,21,0.00386242
2014,A87017,E08000021,1948,0.358286
2014,A87017,E08000022,3468,0.637852
2014,A87019,E08000021,9,0.0015403
2014,A87019,E08000022,5832,0.998117
2014,A87019,E08000037,2,0.00034229
2014,A87020,E06000057,3,0.00033527
2014,A87020,E08000022,8945,0.999665
2014,A87022,E06000057,638,0.124004
2014,A87022,E08000021,6,0.00116618
2014,A87022,E08000022,4500,0.874636
2014,A87022,E08000037,1,0.000194363
2014,A87023,E06000057,2,0.00034323
2014,A87023,E08000021,4,0.00068646
2014,A87023,E08000022,5821,0.99897
2014,A87027,E06000057,4,0.000581564
2014,A87027,E08000021,68,0.00988659
2014,A87027,E08000022,6806,0.989532
2014,A87029,E06000057,1,0.000205128
2014,A87029,E08000021,401,0.0822564
2014,A87029,E08000022,4473,0.917538
2014,A87030,E06000057,1,0.000201045
2014,A87030,E08000021,1,0.000201045
2014,A87030,E08000022,4972,0.999598
2014,A87600,E06000057,13,0.00295186
2014,A87600,E08000022,4391,0.997048
2014,A87612,E06000057,4,0.000744463
2014,A87612,E08000021,75,0.0139587
2014,A87612,E08000022,5294,0.985297
2014,A87615,E06000057,8,0.0016867
2014,A87615,E08000021,11,0.00231921
2014,A87615,E08000022,4724,0.995994
2014,A88001,E08000023,2780,0.9573
2014,A88001,E08000037,124,0.0426997
2014,A88002,E08000022,1,7.94786e-05
2014,A88002,E08000023,12580,0.999841
2014,A88002,E08000037,1,7.94786e-05
2014,A88003,E08000023,11645,0.999485
2014,A88003,E08000024,6,0.000514977
2014,A88004,E08000023,9049,0.997135
2014,A88004,E08000037,26,0.00286501
2014,A88005,E08000023,4588,0.99566
2014,A88005,E08000024,18,0.00390625
2014,A88005,E08000037,2,0.000434028
2014,A88006,E08000023,8532,1
2014,A88007,E08000023,9055,0.999669
2014,A88007,E08000024,2,0.000220799
2014,A88007,E08000037,1,0.0001104
2014,A88008,E08000023,6135,0.999023
2014,A88008,E08000024,5,0.0008142
2014,A88008,E08000037,1,0.00016284
2014,A88009,E08000023,6461,0.996607
2014,A88009,E08000024,22,0.00339349
2014,A88010,E08000021,2,0.000655308
2014,A88010,E08000023,3004,0.984273
2014,A88010,E08000037,46,0.0150721
2014,A88011,E08000023,2762,0.999638
2014,A88011,E08000037,1,0.000361925
2014,A88012,E08000023,5698,0.981399
2014,A88012,E08000037,108,0.0186014
2014,A88013,E08000021,3,0.000225073
2014,A88013,E08000022,1,7.50244e-05
2014,A88013,E08000023,13322,0.999475
2014,A88013,E08000024,3,0.000225073
2014,A88014,E08000023,2732,1
2014,A88015,E08000023,3699,1
2014,A88016,E06000047,1,0.000129467
2014,A88016,E08000021,1,0.000129467
2014,A88016,E08000023,7719,0.999353
2014,A88016,E08000024,2,0.000258933
2014,A88016,E08000037,1,0.000129467
2014,A88020,E08000023,1783,0.999439
2014,A88020,E08000024,1,0.000560538
2014,A88022,E08000023,7427,0.986583
2014,A88022,E08000024,1,0.000132837
2014,A88022,E08000037,100,0.0132837
2014,A88023,E08000023,4532,0.884465
2014,A88023,E08000024,592,0.115535
2014,A88025,E08000023,5171,0.998841
2014,A88025,E08000037,6,0.00115897
2014,A88601,E08000021,1,0.000394477
2014,A88601,E08000023,2522,0.994872
2014,A88601,E08000024,12,0.00473373
2014,A88603,E08000023,2994,0.992377
2014,A88603,E08000024,3,0.000994365
2014,A88603,E08000037,20,0.0066291
2014,A88608,E08000023,5894,1
2014,A88611,E08000023,2641,1
2014,A88613,E08000022,1,0.000248942
2014,A88613,E08000023,3957,0.985063
2014,A88613,E08000024,2,0.000497884
2014,A88613,E08000037,57,0.0141897
2014,A88614,E08000023,1952,1
2014,A89001,E06000047,5,0.000354308
2014,A89001,E08000023,13,0.000921202
2014,A89001,E08000024,14094,0.998724
2014,A89002,E06000047,8,0.00249688
2014,A89002,E08000023,18,0.00561798
2014,A89002,E08000024,3178,0.991885
2014,A89003,E06000047,2,0.000348371
2014,A89003,E08000023,3,0.000522557
2014,A89003,E08000024,5728,0.997736
2014,A89003,E08000037,8,0.00139349
2014,A89004,E06000047,403,0.0345182
2014,A89004,E08000024,11272,0.965482
2014,A89005,E06000047,70,0.0121149
2014,A89005,E08000023,61,0.0105573
2014,A89005,E08000024,5647,0.977328
2014,A89006,E06000047,2,0.000281968
2014,A89006,E08000024,7091,0.999718
2014,A89007,E08000023,1,9.83961e-05
2014,A89007,E08000024,10162,0.999902
2014,A89008,E06000047,2,0.000392542
2014,A89008,E08000023,92,0.0180569
2014,A89008,E08000024,5001,0.981551
2014,A89009,E06000047,161,0.022753
2014,A89009,E08000024,6915,0.977247
2014,A89010,E08000024,12102,0.999835
2014,A89010,E08000037,2,0.000165235
2014,A89011,E06000047,4,0.00101163
2014,A89011,E08000023,1,0.000252908
2014,A89011,E08000024,3949,0.998735
2014,A89012,E08000024,4945,1
2014,A89013,E08000024,5322,1
2014,A89014,E06000047,3,0.00146413
2014,A89014,E08000023,48,0.0234261
2014,A89014,E08000024,1998,0.97511
2014,A89015,E08000023,248,0.0257743
2014,A89015,E08000024,9374,0.974226
2014,A89016,E08000023,195,0.0261114
2014,A89016,E08000024,7273,0.973889
2014,A89017,E06000047,1,7.82473e-05
2014,A89017,E08000023,11,0.00086072
2014,A89017,E08000024,12768,0.999061
2014,A89018,E08000024,4628,1
2014,A89019,E08000023,46,0.00464131
2014,A89019,E08000024,9865,0.995359
2014,A89020,E06000047,3,0.000374719
2014,A89020,E08000023,1,0.000124906
2014,A89020,E08000024,8002,0.9995
2014,A89021,E06000047,512,0.0579513
2014,A89021,E08000024,8323,0.942049
2014,A89022,E08000023,2,0.000380807
2014,A89022,E08000024,5250,0.999619
2014,A89023,E06000047,387,0.049884
2014,A89023,E08000024,7371,0.950116
2014,A89024,E06000047,5,0.000897022
2014,A89024,E08000024,5569,0.999103
2014,A89025,E08000024,5212,1
2014,A89026,E06000047,1,0.000327118
2014,A89026,E08000024,3055,0.999346
2014,A89026,E08000037,1,0.000327118
2014,A89027,E08000024,6364,1
2014,A89028,E06000047,452,0.0652708
2014,A89028,E08000024,6473,0.934729
2014,A89029,E06000047,2,0.00103788
2014,A89029,E08000024,1925,0.998962
2014,A89030,E06000047,1231,0.185755
2014,A89030,E08000024,5389,0.813188
2014,A89030,E08000037,7,0.00105628
2014,A89031,E06000047,4,0.000675333
2014,A89031,E08000023,4,0.000675333
2014,A89031,E08000024,5915,0.998649
2014,A89032,E08000021,2,0.000383877
2014,A89032,E08000023,1,0.000191939
2014,A89032,E08000024,5207,0.999424
2014,A89034,E08000023,19,0.0047205
2014,A89034,E08000024,4006,0.99528
2014,A89035,E06000047,1,0.00018997
2014,A89035,E08000024,5263,0.99981
2014,A89036,E08000023,16,0.00766651
2014,A89036,E08000024,2071,0.992333
2014,A89038,E06000047,2,0.00041632
2014,A89038,E08000023,1,0.00020816
2014,A89038,E08000024,4796,0.998335
2014,A89038,E08000037,5,0.0010408
2014,A89040,E08000023,59,0.0282162
2014,A89040,E08000024,2032,0.971784
2014,A89041,E06000047,22,0.00435471
2014,A89041,E08000023,20,0.00395883
2014,A89041,E08000024,5010,0.991686
2014,A89042,E08000023,1,0.000163639
2014,A89042,E08000024,6110,0.999836
2014,A89603,E06000047,5,0.00246548
2014,A89603,E08000023,22,0.0108481
2014,A89603,E08000024,2001,0.986686
2014,A89604,E08000023,26,0.00702703
2014,A89604,E08000024,3674,0.992973
2014,A89610,E06000047,27,0.00881489
2014,A89610,E08000024,3036,0.991185
2014,A89611,E06000047,14,0.00549666
2014,A89611,E08000021,1,0.000392619
2014,A89611,E08000023,7,0.00274833
2014,A89611,E08000024,2525,0.991362
2014,A89612,E08000023,4,0.00167574
2014,A89612,E08000024,2383,0.998324
2014,A89614,E08000024,3937,1
2014,A89616,E06000047,9,0.0044226
2014,A89616,E08000024,1981,0.973464
2014,A89616,E08000037,45,0.022113
2014,A89617,E06000047,75,0.0354946
2014,A89617,E08000024,2030,0.960719
2014,A89617,E08000037,8,0.00378609
2014,A89618,E08000023,59,0.0294118
2014,A89618,E08000024,1947,0.970588
2014,A89620,E08000024,2644,0.999622
2014,A89620,E08000037,1,0.000378072
2014,A89621,E06000047,6,0.00211939
2014,A89621,E08000023,1,0.000353232
2014,A89621,E08000024,2824,0.997527
2014,A89623,E06000047,5,0.00196696
2014,A89623,E08000021,2,0.000786782
2014,A89623,E08000022,1,0.000393391
2014,A89623,E08000023,18,0.00708104
2014,A89623,E08000024,2515,0.989378
2014,A89623,E08000037,1,0.000393391
2014,A89624,E08000024,2235,1
2014,B81002,E06000010,3419,0.98078
2014,B81002,E06000011,67,0.0192197
2014,B81003,E06000012,12916,0.983552
2014,B81003,E07000137,216,0.0164484
2014,B81004,E06000011,12279,1
2014,B81005,E06000011,1,6.00024e-05
2014,B81005,E06000013,16665,0.99994
2014,B81006,E06000011,8585,0.998256
2014,B81006,E06000065,15,0.00174419
2014,B81007,E06000012,1,0.000103316
2014,B81007,E06000013,9678,0.999897
2014,B81008,E06000010,13751,0.98985
2014,B81008,E06000011,141,0.0101497
2014,B81009,E06000011,8920,1
2014,B81010,E06000010,938,0.0702306
2014,B81010,E06000011,12414,0.92947
2014,B81010,E06000013,4,0.000299491
2014,B81011,E06000010,7851,0.908891
2014,B81011,E06000011,786,0.0909933
2014,B81011,E06000013,1,0.000115768
2014,B81012,E06000012,4594,0.99201
2014,B81012,E06000013,7,0.00151155
2014,B81012,E07000137,27,0.00583027
2014,B81012,E07000142,3,0.000647808
2014,B81013,E06000011,9015,0.995033
2014,B81013,E06000013,44,0.00485651
2014,B81013,E08000017,1,0.000110375
2014,B81014,E06000011,7348,0.997963
2014,B81014,E06000065,15,0.00203721
2014,B81015,E06000011,1,6.77369e-05
2014,B81015,E06000012,14613,0.989839
2014,B81015,E06000013,11,0.000745106
2014,B81015,E07000137,131,0.00887354
2014,B81015,E07000142,7,0.000474158
2014,B81016,E06000012,9319,0.997538
2014,B81016,E07000137,23,0.002462
2014,B81017,E06000010,6950,0.983444
2014,B81017,E06000011,116,0.0164143
2014,B81017,E06000013,1,0.000141503
2014,B81018,E06000010,5969,0.969938
2014,B81018,E06000011,184,0.0298993
2014,B81018,E06000013,1,0.000162496
2014,B81019,E06000012,2773,0.980898
2014,B81019,E06000013,16,0.00565971
2014,B81019,E07000137,36,0.0127343
2014,B81019,E07000142,2,0.000707464
2014,B81020,E06000010,6990,0.943575
2014,B81020,E06000011,418,0.0564255
2014,B81021,E06000010,6859,0.900604
2014,B81021,E06000011,757,0.099396
2014,B81022,E06000013,14700,0.985255
2014,B81022,E07000142,220,0.0147453
2014,B81023,E06000010,2,0.000328569
2014,B81023,E06000012,6014,0.988007
2014,B81023,E06000013,13,0.0021357
2014,B81023,E07000137,50,0.00821423
2014,B81023,E07000142,8,0.00131428
2014,B81024,E06000010,209,0.0316859
2014,B81024,E06000011,6387,0.968314
2014,B81025,E06000010,1,8.12546e-05
2014,B81025,E06000011,12306,0.999919
2014,B81026,E06000012,3,0.000177746
2014,B81026,E06000013,16710,0.990046
2014,B81026,E07000142,165,0.00977604
2014,B81027,E06000010,5503,0.911696
2014,B81027,E06000011,533,0.0883035
2014,B81029,E06000011,6798,0.667911
2014,B81029,E06000047,1,9.82511e-05
2014,B81029,E06000065,3379,0.331991
2014,B81030,E06000012,11767,0.96792
2014,B81030,E07000137,379,0.0311755
2014,B81030,E07000142,11,0.000904828
2014,B81031,E06000012,13935,0.981891
2014,B81031,E06000013,42,0.00295941
2014,B81031,E07000137,162,0.0114149
2014,B81031,E07000142,53,0.0037345
2014,B81032,E06000010,2694,0.9506
2014,B81032,E06000011,140,0.0494001
2014,B81034,E06000011,10971,1
2014,B81035,E06000010,5202,0.870628
2014,B81035,E06000011,773,0.129372
2014,B81036,E06000011,15188,0.997898
2014,B81036,E06000014,10,0.00065703
2014,B81036,E06000065,22,0.00144547
2014,B81037,E06000011,15041,0.995368
2014,B81037,E06000065,70,0.00463239
2014,B81038,E06000010,6233,0.842297
2014,B81038,E06000011,1167,0.157703
2014,B81039,E06000012,13096,0.755161
2014,B81039,E06000013,1939,0.111809
2014,B81039,E07000137,7,0.000403644
2014,B81039,E07000142,2300,0.132626
2014,B81040,E06000010,15245,0.991674
2014,B81040,E06000011,128,0.00832629
2014,B81041,E06000011,6164,0.999838
2014,B81041,E06000065,1,0.000162206
2014,B81042,E06000011,12031,1
2014,B81043,E06000013,14406,0.988269
2014,B81043,E07000171,143,0.00980997
2014,B81043,E08000017,28,0.00192083
2014,B81044,E06000011,5701,0.990273
2014,B81044,E06000065,56,0.00972729
2014,B81045,E06000013,12065,0.999917
2014,B81045,E07000138,1,8.28775e-05
2014,B81046,E06000010,8476,0.936782
2014,B81046,E06000011,572,0.0632184
2014,B81047,E06000010,6661,0.936191
2014,B81047,E06000011,454,0.0638089
2014,B81048,E06000010,7972,0.887158
2014,B81048,E06000011,1012,0.11262
2014,B81048,E06000013,2,0.000222568
2014,B81049,E06000010,7012,0.76292
2014,B81049,E06000011,2179,0.23708
2014,B81050,E06000010,63,0.0053169
2014,B81050,E06000011,11786,0.994683
2014,B81051,E06000010,1,9.50841e-05
2014,B81051,E06000011,10516,0.999905
2014,B81052,E06000010,5314,0.938703
2014,B81052,E06000011,347,0.0612966
2014,B81053,E06000010,11307,0.970225
2014,B81053,E06000011,347,0.0297752
2014,B81054,E06000010,9100,0.959005
2014,B81054,E06000011,389,0.0409948
2014,B81055,E06000010,1,0.000296121
2014,B81055,E06000011,1,0.000296121
2014,B81055,E06000012,3318,0.982529
2014,B81055,E06000013,6,0.00177672
2014,B81055,E07000137,47,0.0139177
2014,B81055,E07000142,4,0.00118448
2014,B81056,E06000010,7372,0.505139
2014,B81056,E06000011,7220,0.494724
2014,B81056,E06000013,2,0.000137043
2014,B81057,E06000010,2423,0.898739
2014,B81057,E06000011,272,0.10089
2014,B81057,E06000013,1,0.00037092
2014,B81058,E06000010,6392,0.814164
2014,B81058,E06000011,1456,0.185454
2014,B81058,E06000013,3,0.000382117
2014,B81060,E06000011,8534,0.994523
2014,B81060,E06000014,1,0.000116537
2014,B81060,E06000065,46,0.00536068
2014,B81061,E06000010,1,4.85932e-05
2014,B81061,E06000011,20578,0.999951
2014,B81062,E06000010,19,0.00161633
2014,B81062,E06000011,11736,0.998384
2014,B81063,E06000013,5779,0.885806
2014,B81063,E07000142,745,0.114194
2014,B81064,E06000010,1,0.000117813
2014,B81064,E06000012,1,0.000117813
2014,B81064,E06000013,8475,0.998468
2014,B81064,E07000142,11,0.00129595
2014,B81065,E06000011,34,0.00279421
2014,B81065,E06000013,12130,0.996877
2014,B81065,E07000142,2,0.000164366
2014,B81065,E08000017,2,0.000164366
2014,B81066,E06000010,2234,0.979825
2014,B81066,E06000011,46,0.0201754
2014,B81068,E06000011,15770,0.991138
2014,B81068,E06000013,141,0.00886179
2014,B81069,E06000011,9938,0.996491
2014,B81069,E06000065,34,0.0034092
2014,B81069,E07000137,1,0.000100271
2014,B81070,E06000011,5647,0.997879
2014,B81070,E06000065,12,0.00212052
2014,B81072,E06000010,5788,0.864655
2014,B81072,E06000011,905,0.135196
2014,B81072,E06000013,1,0.000149388
2014,B81074,E06000010,2990,0.97141
2014,B81074,E06000011,88,0.02859
2014,B81075,E06000010,1369,0.736022
2014,B81075,E06000011,491,0.263978
2014,B81077,E06000012,9837,0.985178
2014,B81077,E06000013,5,0.000500751
2014,B81077,E07000137,119,0.0119179
2014,B81077,E07000142,24,0.00240361
